X,u (1) @ t=0.01,u (1) @ t=0.02,u (1) @ t=0.03,u (1) @ t=0.04,u (1) @ t=0.05,u (1) @ t=0.06,u (1) @ t=0.07,u (1) @ t=0.08,u (1) @ t=0.09,u (1) @ t=0.1,u (1) @ t=0.11,u (1) @ t=0.12,u (1) @ t=0.13,u (1) @ t=0.14,u (1) @ t=0.15,u (1) @ t=0.16,u (1) @ t=0.17,u (1) @ t=0.18,u (1) @ t=0.19,u (1) @ t=0.2,u (1) @ t=0.21,u (1) @ t=0.22,u (1) @ t=0.23,u (1) @ t=0.24,u (1) @ t=0.25,u (1) @ t=0.26,u (1) @ t=0.27,u (1) @ t=0.28,u (1) @ t=0.29,u (1) @ t=0.3,u (1) @ t=0.31,u (1) @ t=0.32,u (1) @ t=0.33,u (1) @ t=0.34,u (1) @ t=0.35,u (1) @ t=0.36,u (1) @ t=0.37,u (1) @ t=0.38,u (1) @ t=0.39,u (1) @ t=0.4,u (1) @ t=0.41,u (1) @ t=0.42,u (1) @ t=0.43,u (1) @ t=0.44,u (1) @ t=0.45,u (1) @ t=0.46,u (1) @ t=0.47,u (1) @ t=0.48,u (1) @ t=0.49,u (1) @ t=0.5,u (1) @ t=0.51,u (1) @ t=0.52,u (1) @ t=0.53,u (1) @ t=0.54,u (1) @ t=0.55,u (1) @ t=0.56,u (1) @ t=0.57,u (1) @ t=0.58,u (1) @ t=0.59,u (1) @ t=0.6,u (1) @ t=0.61,u (1) @ t=0.62,u (1) @ t=0.63,u (1) @ t=0.64,u (1) @ t=0.65,u (1) @ t=0.66,u (1) @ t=0.67,u (1) @ t=0.68,u (1) @ t=0.69,u (1) @ t=0.7,u (1) @ t=0.71,u (1) @ t=0.72,u (1) @ t=0.73,u (1) @ t=0.74,u (1) @ t=0.75,u (1) @ t=0.76,u (1) @ t=0.77,u (1) @ t=0.78,u (1) @ t=0.79,u (1) @ t=0.8,u (1) @ t=0.81,u (1) @ t=0.82,u (1) @ t=0.83,u (1) @ t=0.84,u (1) @ t=0.85,u (1) @ t=0.86,u (1) @ t=0.87,u (1) @ t=0.88,u (1) @ t=0.89,u (1) @ t=0.9,u (1) @ t=0.91,u (1) @ t=0.92,u (1) @ t=0.93,u (1) @ t=0.94,u (1) @ t=0.95,u (1) @ t=0.96,u (1) @ t=0.97,u (1) @ t=0.98,u (1) @ t=0.99,u (1) @ t=1
1.3,0.756563029,0.849838456,0.883719131,0.902419628,0.914205334,0.922505066,0.929215491,0.934548748,0.938819221,0.942296616,0.945196686,0.947743711,0.950026519,0.952051035,0.95386361,0.955470677,0.956929503,0.958239444,0.959440703,0.96052743,0.961526767,0.962445585,0.963295335,0.964089022,0.964839169,0.96556481,0.966259317,0.966917782,0.967540204,0.968136736,0.968704795,0.969242294,0.969749234,0.970238015,0.970702834,0.97114276,0.971558157,0.97196191,0.972346273,0.972711246,0.973057559,0.973390689,0.973708898,0.974013075,0.974304331,0.97458433,0.974853713,0.975113515,0.975363792,0.975603739,0.975834965,0.976058081,0.976272065,0.976475828,0.976670498,0.976856161,0.977032907,0.977200824,0.977359999,0.977510521,0.977654096,0.977790489,0.977919492,0.978041314,0.978156164,0.978264251,0.978365786,0.978460977,0.978550743,0.978634842,0.978713513,0.978786995,0.978855527,0.978919348,0.978978697,0.979034919,0.979090923,0.97914343,0.979192439,0.979237952,0.979279966,0.979318484,0.979353504,0.979387654,0.97942212,0.979454412,0.979484532,0.97951248,0.979538255,0.979561858,0.979583288,0.979602546,0.979619631,0.979636622,0.97965429,0.97967061,0.979685581,0.979699204,0.979711478,0.979722403
1.43,0.718541877,0.829622021,0.869038679,0.890512605,0.903969451,0.913416994,0.921028493,0.92705555,0.931870364,0.935784458,0.939047437,0.941911739,0.944475856,0.946747064,0.948778977,0.950578702,0.952211709,0.953677059,0.955020367,0.95623493,0.957351402,0.958377526,0.959326201,0.960212102,0.961049357,0.961859064,0.962633737,0.963367979,0.964061789,0.964726585,0.965359463,0.965958075,0.966522422,0.967066561,0.967583914,0.968073425,0.968535504,0.968984633,0.969412105,0.969817921,0.970202903,0.970573218,0.97092691,0.97126498,0.971588666,0.971899793,0.972199099,0.97248774,0.972765771,0.973032274,0.973289055,0.973536792,0.973774356,0.974000547,0.974216614,0.974422658,0.97461878,0.974805079,0.974981657,0.975148614,0.975307844,0.97545909,0.975602124,0.97573718,0.975864493,0.975984298,0.97609683,0.976202326,0.976301797,0.976394985,0.976482156,0.976563578,0.976639518,0.976710244,0.976776023,0.976838342,0.9769004,0.976958581,0.977012887,0.977063316,0.977109868,0.977152545,0.977191345,0.977229181,0.977267366,0.977303143,0.977336512,0.977367473,0.977396026,0.977422172,0.977445909,0.977467239,0.977486161,0.97750498,0.977524551,0.977542628,0.977559211,0.9775743,0.977587894,0.977599995
1.56,0.678390936,0.80792046,0.853635493,0.878114359,0.893366131,0.904039641,0.912605778,0.919362695,0.924747646,0.929117794,0.932759882,0.935955347,0.938812346,0.941339736,0.943599105,0.945598217,0.947411361,0.949037231,0.95052717,0.951873563,0.953110744,0.954247371,0.955297859,0.956278636,0.95720551,0.958101668,0.958958717,0.95977078,0.960537856,0.961272675,0.961971998,0.962633209,0.963256307,0.963857105,0.964428204,0.964968415,0.965478197,0.965973696,0.966445204,0.966892724,0.967317172,0.967725437,0.968115337,0.968487987,0.968844756,0.969187628,0.969517446,0.96983549,0.970141813,0.970435375,0.970718186,0.970990991,0.971252558,0.971501572,0.971739408,0.971966178,0.972181998,0.97238698,0.972581238,0.972764887,0.972940012,0.973106335,0.973263606,0.973412088,0.973552041,0.973683727,0.973807409,0.973923347,0.974032654,0.974135051,0.974230834,0.974320301,0.974403748,0.974481473,0.974553772,0.974622275,0.974690467,0.974754399,0.974814071,0.974869482,0.974920633,0.974967523,0.975010153,0.975051723,0.975093676,0.975132983,0.975169643,0.975203657,0.975235024,0.975263744,0.975289818,0.975313246,0.975334026,0.975354695,0.975376193,0.97539605,0.975414265,0.975430838,0.97544577,0.975459059
1.69,0.636460127,0.784590492,0.837449166,0.865190976,0.882375535,0.89435947,0.903937136,0.911462127,0.917444352,0.922290848,0.926329203,0.929870482,0.933032511,0.935825985,0.938321275,0.94052677,0.942526243,0.944317938,0.945959267,0.947441628,0.948803221,0.95005366,0.951208951,0.95228736,0.953306458,0.954291534,0.955233245,0.95612524,0.956967519,0.957774172,0.958541614,0.95926695,0.959950179,0.960608971,0.961235057,0.961827111,0.962385639,0.962928526,0.96344502,0.963935122,0.96439985,0.964846849,0.965273695,0.965681628,0.966072147,0.966447396,0.966808328,0.967156353,0.967491515,0.967812649,0.968121973,0.968420302,0.968706299,0.968978538,0.969238517,0.969486365,0.969722208,0.969946175,0.970158394,0.970358993,0.970550254,0.970731877,0.970903593,0.971065691,0.971218461,0.971362191,0.971497172,0.971623694,0.971742964,0.97185469,0.971959196,0.972056812,0.972147864,0.972232681,0.97231159,0.972386362,0.97246077,0.972530528,0.972595637,0.972656095,0.972711904,0.972763062,0.972809571,0.972854923,0.972900693,0.972943575,0.972983568,0.973020673,0.973054889,0.973086216,0.973114655,0.973140205,0.973162867,0.973185408,0.973208857,0.973230515,0.973250382,0.973268457,0.973284742,0.973299235
1.82,0.59099349,0.759796913,0.820416463,0.851704718,0.870977689,0.884362213,0.895011591,0.903345363,0.909953439,0.91529752,0.919750362,0.923652916,0.927132724,0.930202618,0.932942658,0.935361809,0.93755405,0.939517081,0.941314741,0.942937366,0.944427208,0.945794886,0.947058076,0.948236973,0.949350994,0.950427545,0.95145628,0.952430387,0.953349868,0.954230222,0.955067506,0.955858535,0.956603307,0.957321463,0.958003811,0.958648878,0.95925722,0.959848537,0.960410988,0.960944571,0.961450411,0.961936942,0.962401491,0.962845423,0.963270376,0.963678647,0.964071308,0.964449903,0.964814465,0.965163693,0.965500022,0.965824339,0.9661352,0.966431071,0.966713574,0.966982852,0.967239049,0.967482306,0.967712767,0.967930574,0.968138213,0.968335361,0.968521728,0.968697634,0.968863396,0.969019333,0.969165763,0.969303004,0.969432367,0.969553538,0.969666878,0.969772746,0.969871501,0.969963503,0.970049112,0.97013024,0.970210943,0.970286602,0.970357217,0.970422787,0.970483313,0.970538794,0.970589231,0.970638413,0.970688048,0.970734549,0.970777916,0.97081815,0.97085525,0.970889215,0.970920048,0.970947746,0.97097231,0.970996746,0.971022169,0.97104565,0.971067188,0.971086784,0.971104437,0.971120148
1.95,0.554625531,0.734388529,0.802494533,0.837623089,0.859146533,0.874033117,0.885818294,0.895003326,0.902267375,0.908131386,0.913018091,0.91729824,0.921109215,0.924466309,0.927460308,0.930100679,0.932492388,0.934632483,0.936591606,0.938358952,0.939981022,0.94146949,0.942843787,0.94412613,0.945337876,0.946508551,0.947626752,0.948685225,0.949683968,0.950639948,0.951548847,0.952407179,0.953214944,0.953993869,0.954733786,0.955433063,0.956092312,0.956733127,0.957342526,0.95792051,0.958468313,0.958995194,0.959498217,0.959978884,0.960438969,0.96088092,0.961305939,0.961715705,0.96211024,0.962488095,0.96285193,0.963202705,0.963538872,0.963858787,0.964164198,0.964455266,0.964732148,0.964995003,0.965243989,0.965479264,0.965703522,0.96591642,0.966117646,0.96630755,0.966486479,0.966654783,0.966812811,0.96696091,0.96710049,0.967231225,0.967353507,0.967467729,0.967574284,0.967673564,0.967765961,0.967853531,0.967940609,0.968022243,0.968098433,0.968169179,0.968234481,0.968294339,0.968348753,0.968401812,0.968455359,0.968505524,0.968552307,0.968595707,0.968635725,0.968672361,0.968705614,0.968735485,0.968761974,0.968788326,0.968815746,0.968841071,0.9688643,0.968885434,0.968904471,0.968921414
2.08,0.529150151,0.707329983,0.783598402,0.822896679,0.846864384,0.863356597,0.876344221,0.886426621,0.894378517,0.900785607,0.906126898,0.910801862,0.914958052,0.918613592,0.921871155,0.924740616,0.927338767,0.929661881,0.931787801,0.933704496,0.935462922,0.937075862,0.93856459,0.939953446,0.941265825,0.942533369,0.943743563,0.944888727,0.945968861,0.947002448,0.947984788,0.94891208,0.949784323,0.950625459,0.951424284,0.952178999,0.952890274,0.953581678,0.954239043,0.954862367,0.955453001,0.956021067,0.956563355,0.957081507,0.957577439,0.958053744,0.958511764,0.958953317,0.959378409,0.959785433,0.960177285,0.960554995,0.960916916,0.961261293,0.961590003,0.961903221,0.962201124,0.962483886,0.962751681,0.963004686,0.963245807,0.963474678,0.963690969,0.963895061,0.964087332,0.964268164,0.964437936,0.964597029,0.964746951,0.964887365,0.965018698,0.965141376,0.965255826,0.965362475,0.96546175,0.965555848,0.96564938,0.965737062,0.965818897,0.965894882,0.965965019,0.966029307,0.966087746,0.966144728,0.966202235,0.966256107,0.966306346,0.96635295,0.966395921,0.966435257,0.966470959,0.966503027,0.966531462,0.966559751,0.966589192,0.966616381,0.966641321,0.966664009,0.966684447,0.966702634
2.21,0.513952151,0.678537153,0.763677109,0.807477087,0.834112149,0.852316297,0.866575611,0.877605347,0.886278984,0.893252921,0.899071061,0.904158997,0.908675146,0.912640853,0.916172003,0.919278742,0.922090596,0.924602926,0.92690119,0.928972041,0.930871106,0.932612334,0.93421894,0.935717492,0.937133524,0.938500783,0.939805583,0.941039842,0.94220356,0.943316799,0.944374458,0.94537241,0.946310656,0.947215483,0.94807459,0.948886002,0.949650445,0.950393558,0.951099927,0.951769554,0.952403907,0.953014012,0.953596373,0.954152778,0.954685288,0.955196637,0.955688313,0.956162283,0.956618529,0.957055275,0.957475663,0.957880795,0.958268923,0.958638185,0.958990588,0.959326324,0.959645585,0.959948565,0.960235457,0.960506452,0.960764679,0.961009748,0.961241311,0.961459779,0.961665566,0.961859084,0.962040748,0.962210969,0.962371357,0.962521565,0.962662055,0.962793288,0.962915728,0.963029838,0.963136079,0.963236792,0.963336855,0.963430659,0.963518206,0.963599493,0.963674522,0.963743293,0.963805805,0.963866758,0.96392827,0.963985894,0.964039628,0.964089473,0.96413543,0.964177497,0.964215676,0.964249965,0.964280365,0.964310614,0.964342097,0.964371172,0.96439784,0.964422101,0.964443954,0.964463399
2.34,0.50617664,0.647125221,0.742659396,0.791286745,0.820896391,0.840893606,0.856493771,0.868529942,0.877961851,0.88552539,0.891844645,0.897364672,0.902256238,0.906544328,0.910359519,0.913712061,0.916745182,0.919453178,0.921929555,0.924159557,0.926203709,0.928077185,0.929805245,0.931416795,0.932939617,0.934409543,0.935811654,0.93713749,0.938387054,0.939582052,0.940716963,0.941787324,0.942793135,0.943763173,0.944683971,0.945553367,0.946372151,0.947168117,0.947924555,0.948641467,0.949320447,0.949973465,0.950596726,0.95119217,0.951762007,0.952309104,0.952835109,0.953342137,0.953830146,0.95429718,0.954746631,0.955179678,0.955594473,0.955989051,0.956365545,0.956724167,0.957065129,0.957388641,0.957694915,0.957984163,0.95825974,0.958521232,0.95876827,0.959001304,0.959220779,0.959427142,0.959620842,0.959802325,0.959973302,0.960133416,0.960283168,0.960423056,0.960553581,0.960675241,0.960788537,0.96089595,0.961002622,0.96110262,0.961195946,0.961282598,0.961362576,0.961435882,0.961502514,0.961567483,0.961633047,0.961694464,0.961751734,0.961804857,0.961853833,0.961898662,0.961939343,0.961975877,0.962008264,0.962040491,0.962074039,0.962105021,0.962133437,0.962159285,0.962182568,0.962203284
2.47,0.502601409,0.615171463,0.720522267,0.77427813,0.807202196,0.829067824,0.846085821,0.859190465,0.869418458,0.877594813,0.884441576,0.890413705,0.89569687,0.900320087,0.904430227,0.908037453,0.911299723,0.9142101,0.916870595,0.919264943,0.9214588,0.923468634,0.925321859,0.927049836,0.928682708,0.930258365,0.931760583,0.933180563,0.934518304,0.935797232,0.937011386,0.938155953,0.939230931,0.940267738,0.941251673,0.942180375,0.943054696,0.943904689,0.944712286,0.945477489,0.946202024,0.946898849,0.947563855,0.948199144,0.948807073,0.949390639,0.949951659,0.950492403,0.951012797,0.951510693,0.951989747,0.952451208,0.952893137,0.953313465,0.953714455,0.954096336,0.954459341,0.9548037,0.955129646,0.95543741,0.955730578,0.956008717,0.956271437,0.956519223,0.956752557,0.956971922,0.957177803,0.957370681,0.957552366,0.957722499,0.957881617,0.958030257,0.958168959,0.95829826,0.958418698,0.958532897,0.958646254,0.958752518,0.958851689,0.958943767,0.959028752,0.959106645,0.959177444,0.959246473,0.959316135,0.959381388,0.959442233,0.959498669,0.959550696,0.959598316,0.959641526,0.959680328,0.959714722,0.959748949,0.959784584,0.959817491,0.959847672,0.959875126,0.959899853,0.959921854
2.6,0.50106104,0.585523183,0.697293365,0.75653446,0.792901876,0.816820328,0.83535006,0.849574759,0.860636919,0.869452916,0.876855673,0.88330069,0.888992367,0.893964033,0.898380503,0.902251669,0.905751303,0.908871058,0.911721921,0.914286019,0.916634382,0.918784842,0.920767085,0.922615049,0.924361362,0.926045928,0.927651149,0.929167921,0.930596245,0.931961339,0.933256786,0.934477404,0.935623192,0.93672837,0.937776925,0.938766285,0.93969737,0.940602591,0.941462462,0.942276986,0.943048025,0.943789571,0.944497188,0.945173144,0.945819951,0.946440724,0.947037461,0.947612592,0.948166007,0.948695352,0.949204554,0.949694938,0.950164473,0.950610992,0.951036884,0.951442401,0.951827794,0.952193319,0.952539226,0.952865768,0.953176772,0.95347178,0.953750386,0.95401311,0.954260473,0.954492997,0.954711201,0.954915607,0.95510812,0.955288381,0.955456967,0.955614456,0.955761427,0.955898457,0.956026125,0.956147196,0.956267313,0.956379913,0.956484995,0.95658256,0.956672607,0.956755137,0.956830149,0.956903284,0.956977088,0.957046218,0.957110676,0.957170461,0.957225572,0.957276011,0.957321777,0.95736287,0.95739929,0.957435536,0.957473279,0.957508132,0.957540097,0.957569172,0.957595357,0.957618654
2.73,0.500423162,0.55988618,0.672983262,0.738047632,0.777991797,0.804130034,0.82426791,0.839672711,0.851609354,0.861090088,0.86908065,0.876020033,0.882137858,0.887471888,0.892206563,0.896351324,0.90009689,0.903433313,0.906481056,0.909220527,0.911728386,0.914023906,0.916139171,0.918110824,0.919974103,0.921770877,0.923482097,0.925098398,0.926619782,0.928073346,0.929452197,0.930750763,0.931969046,0.933144237,0.934258933,0.935310338,0.936299442,0.937261121,0.938174409,0.939039305,0.93985782,0.940645023,0.941396137,0.942113604,0.942800094,0.943458826,0.944092,0.944702204,0.945289289,0.94585068,0.946390587,0.946910409,0.947408028,0.947881184,0.94833239,0.948761921,0.949170052,0.949557059,0.949923217,0.950268802,0.950597883,0.950909983,0.951204678,0.951482526,0.951744087,0.951989923,0.952220593,0.952436658,0.952640116,0.952830613,0.953008769,0.953175202,0.953330532,0.95347538,0.953610365,0.953738391,0.953865344,0.953984349,0.954095408,0.954198519,0.954293683,0.9543809,0.95446017,0.954537455,0.954615445,0.954688494,0.954756602,0.95481977,0.954877998,0.954931285,0.954979631,0.955023037,0.955061502,0.955099787,0.955139659,0.955176477,0.955210243,0.955240954,0.955268613,0.955293218
2.86,0.500165868,0.539322811,0.647818577,0.718697009,0.762480355,0.790983851,0.81282975,0.82947163,0.842323401,0.852496763,0.861110289,0.868565893,0.875128189,0.880839184,0.885904456,0.890332897,0.894333327,0.897894019,0.901145423,0.904066123,0.906738674,0.909183865,0.911436313,0.913535502,0.915519414,0.917431819,0.919252139,0.920970796,0.922587792,0.9241322,0.925596626,0.926975091,0.928267596,0.929514486,0.930696883,0.931811754,0.932860162,0.93387956,0.934847433,0.935763781,0.936630763,0.937464581,0.938260099,0.939019942,0.939746938,0.940444403,0.941114747,0.941760726,0.942382144,0.94297619,0.943547368,0.944097151,0.944623338,0.945123582,0.945600517,0.946054444,0.946485663,0.946894472,0.947281171,0.94764606,0.947993462,0.948322876,0.94863386,0.948927015,0.949202944,0.949462245,0.949705523,0.949933376,0.950147895,0.950348736,0.95053656,0.950712031,0.95087581,0.951028563,0.951170951,0.951306017,0.951439878,0.951565357,0.951682456,0.951791172,0.951891508,0.951983461,0.952067034,0.952148511,0.95223073,0.952307738,0.952379534,0.95244612,0.952507494,0.952563657,0.952614608,0.952660349,0.952700878,0.952741221,0.952783242,0.952822045,0.952857628,0.952889992,0.952919137,0.952945063
2.99,0.500064088,0.524272179,0.62237603,0.698583007,0.745980071,0.777386234,0.801037558,0.818939847,0.832760755,0.843663342,0.852938365,0.860932153,0.867957915,0.874061251,0.87947006,0.88419272,0.888457333,0.892250212,0.89571235,0.898820378,0.901663031,0.904262695,0.906656658,0.908887383,0.910995739,0.913027327,0.914959954,0.916783886,0.918499121,0.920136819,0.921689055,0.923149422,0.924517921,0.925838242,0.92708994,0.928269733,0.929378759,0.930457169,0.931480824,0.932449726,0.933366192,0.934247607,0.935088457,0.935891562,0.936659908,0.937396897,0.938105162,0.938787633,0.93944406,0.940071383,0.940674407,0.94125468,0.941809925,0.942337711,0.942840796,0.943319504,0.943774161,0.944205092,0.944612624,0.94499708,0.945363042,0.94570999,0.946037465,0.94634611,0.946636571,0.946909491,0.947165516,0.947405289,0.947630984,0.947842273,0.948039863,0.948224463,0.94839678,0.948557523,0.948707399,0.948849588,0.94899043,0.949122451,0.949245652,0.949360032,0.949465592,0.949562331,0.949650249,0.949735961,0.949822452,0.949903458,0.949978979,0.950049015,0.950113566,0.950172632,0.950226213,0.950274309,0.950316921,0.95035934,0.950403531,0.950444336,0.950481754,0.950515785,0.95054643,0.950573687
3.12,0.500024455,0.514220793,0.59761685,0.678034929,0.727655192,0.763344228,0.788957237,0.807987336,0.822836455,0.834590431,0.84455923,0.853111609,0.860620554,0.867133251,0.872899147,0.877926995,0.882465495,0.886498801,0.890179046,0.893480771,0.896499171,0.899258316,0.901798306,0.90416473,0.906401483,0.908555935,0.91060419,0.912536407,0.914352585,0.916086092,0.917728439,0.919272767,0.920719076,0.922114604,0.923437247,0.924683454,0.925854445,0.926993188,0.928073853,0.929096439,0.930063428,0.930993442,0.931880577,0.932727851,0.933538415,0.934315736,0.935062692,0.935782388,0.936474515,0.937135745,0.9377712,0.938382501,0.938967299,0.939523087,0.940052743,0.940556618,0.941035067,0.941488442,0.941917095,0.94232138,0.942706143,0.943070844,0.943415008,0.943739323,0.944044481,0.944331172,0.944600084,0.944851908,0.94508889,0.945310731,0.945518184,0.945712004,0.945892946,0.946061763,0.946219211,0.946368606,0.9465165,0.946655129,0.946784494,0.946904594,0.94701543,0.947117001,0.947209308,0.947299296,0.9473901,0.947475143,0.947554424,0.947627943,0.947695701,0.947757697,0.947813931,0.947864404,0.947909115,0.947953628,0.948000009,0.948042834,0.948082103,0.948117816,0.948149973,0.948178575
3.25,0.500009229,0.508002853,0.574709478,0.657263653,0.708891291,0.748940663,0.777859179,0.797330765,0.811456426,0.825480138,0.835961474,0.845077526,0.853095607,0.860051374,0.866189448,0.871532018,0.87635427,0.880636317,0.884542444,0.888044689,0.891244784,0.894168619,0.896859348,0.899365792,0.901735024,0.904016138,0.906183453,0.908227062,0.910146964,0.911978871,0.913713699,0.915344106,0.916870093,0.918342653,0.919737924,0.921052075,0.922286408,0.923486841,0.92462577,0.925703196,0.926721772,0.927701415,0.928635809,0.929528184,0.930381853,0.931200335,0.931986769,0.932744439,0.93347297,0.934168752,0.934837232,0.935480104,0.936094955,0.93667921,0.937235862,0.937765293,0.938267887,0.938744025,0.93919409,0.939618464,0.940022265,0.940404937,0.940765987,0.941106152,0.941426171,0.941726782,0.942008721,0.942272727,0.942521108,0.942753602,0.942971013,0.943174142,0.943363793,0.943540768,0.943705871,0.943862553,0.944017569,0.944162871,0.944298461,0.944424337,0.9445405,0.944646949,0.944743685,0.94483799,0.944933148,0.945022265,0.945105341,0.945182375,0.945253369,0.94531832,0.945377231,0.9454301,0.945476928,0.945523553,0.945572143,0.945617005,0.945658141,0.94569555,0.945729233,0.945759188
3.38,0.500003448,0.504371922,0.554736528,0.635887603,0.694423317,0.733948957,0.762750785,0.784841956,0.802371669,0.815630449,0.827121369,0.836889801,0.84543113,0.852806452,0.85932937,0.865002623,0.870119872,0.874660365,0.878800227,0.882509492,0.885897241,0.888991183,0.891837496,0.894488493,0.896994598,0.899406409,0.901696347,0.903854557,0.905881041,0.907814014,0.909643755,0.911362409,0.912969973,0.914521434,0.915991061,0.917374723,0.918673809,0.919937322,0.921135804,0.922269255,0.923340509,0.924370834,0.925353488,0.926291917,0.927189602,0.928050095,0.928876812,0.92967322,0.930438875,0.931169866,0.931871973,0.932546965,0.933192374,0.933805564,0.93438964,0.934945017,0.93547211,0.935971331,0.936443096,0.936887817,0.937310894,0.937711751,0.938089882,0.938446075,0.938781117,0.939095798,0.939390904,0.939667225,0.939927112,0.940170361,0.940397822,0.940610347,0.940808791,0.940994006,0.941166845,0.941330894,0.9414931,0.94164514,0.941787012,0.941918719,0.942040258,0.942151631,0.942252838,0.942351498,0.94245105,0.942544278,0.942631182,0.942711763,0.942786019,0.942853952,0.942915561,0.942970846,0.943019808,0.943068561,0.943119378,0.943166295,0.943209313,0.943248432,0.943283652,0.943314973
3.51,0.500001277,0.502337046,0.538407573,0.61367287,0.678293877,0.718804201,0.7480231,0.772256874,0.792631365,0.805551061,0.818014943,0.828487467,0.837583367,0.845396352,0.852319978,0.858335137,0.863758498,0.868566901,0.872948921,0.876872436,0.880454157,0.883723754,0.886730683,0.889530934,0.892178481,0.894725175,0.897141416,0.899417535,0.901553531,0.903590312,0.905517471,0.907326599,0.909017696,0.910649976,0.91219573,0.913650509,0.915015794,0.916343812,0.917603165,0.918793854,0.919918902,0.921000991,0.922032928,0.923018391,0.923961026,0.924864399,0.925732223,0.926568154,0.927371666,0.928138531,0.92887488,0.929582548,0.930259024,0.93090162,0.93151355,0.932095264,0.932647209,0.933169832,0.933663583,0.934128909,0.934571495,0.934990749,0.935386154,0.93575855,0.936108777,0.936437677,0.936746091,0.93703486,0.937306363,0.937560464,0.937798066,0.938020074,0.938227392,0.938420927,0.938601582,0.938773075,0.938942539,0.939101377,0.939249591,0.939387181,0.939514146,0.939630486,0.939736201,0.939839255,0.939943239,0.940040614,0.94013138,0.940215536,0.940293084,0.940364022,0.940428351,0.94048607,0.940537181,0.94058808,0.940641141,0.94069013,0.940735045,0.940775888,0.940812657,0.940845354
3.64,0.500000469,0.50122908,0.525898583,0.591873222,0.656576158,0.702967119,0.73523818,0.759285669,0.77865738,0.7958489,0.808791926,0.819803375,0.829468597,0.837817524,0.845160929,0.851527198,0.857266384,0.862350436,0.866983589,0.871129905,0.874913187,0.878365101,0.881538462,0.884492779,0.887285499,0.889970773,0.892517062,0.894914468,0.897162992,0.89930641,0.901333586,0.90323552,0.905012213,0.906727301,0.908351008,0.90987855,0.911311504,0.912705483,0.914027054,0.915276218,0.916456196,0.917591151,0.918673422,0.919706926,0.920695476,0.92164262,0.922552394,0.923428646,0.924270763,0.925074183,0.925845392,0.9265863,0.927294356,0.927966832,0.928607048,0.929215488,0.929792638,0.930338981,0.930855002,0.931341185,0.931803511,0.932241374,0.932654243,0.933043015,0.933408587,0.933751857,0.934073719,0.934375072,0.934658298,0.934923348,0.935171181,0.935402756,0.935619029,0.935820961,0.936009509,0.936188523,0.936365309,0.936531008,0.936685619,0.936829143,0.93696158,0.937082929,0.937193192,0.937300676,0.93740913,0.937510686,0.937605345,0.937693107,0.937773971,0.937847938,0.937915008,0.93797518,0.938028455,0.938081514,0.938136839,0.938187914,0.938234741,0.93827732,0.938315651,0.938349732
3.77,0.500000171,0.500638159,0.516878179,0.572068233,0.636534794,0.686661247,0.721335213,0.746688014,0.76693117,0.785420807,0.79925497,0.81093906,0.821200805,0.830059216,0.837837415,0.844571206,0.850639019,0.856009795,0.860903064,0.865279625,0.869271261,0.872911644,0.876256924,0.879370422,0.882313252,0.885141605,0.887821879,0.890344084,0.892708222,0.894961173,0.897091012,0.899088102,0.900952442,0.90275236,0.904455882,0.906057874,0.907560014,0.90902145,0.910406624,0.911715537,0.912951615,0.914140572,0.915274255,0.916356832,0.917392281,0.91838411,0.919336697,0.920254086,0.921135571,0.921976237,0.922782938,0.923557652,0.924297804,0.925000637,0.925669571,0.926305128,0.926907834,0.92747821,0.928016782,0.928524073,0.929006368,0.929463045,0.929893566,0.930298887,0.930679963,0.931037751,0.931373206,0.931687284,0.931982337,0.932258433,0.932516585,0.932757808,0.932983114,0.933193518,0.933390034,0.933576643,0.933760815,0.933933432,0.934094495,0.934244004,0.934381958,0.934508358,0.934623204,0.934735153,0.934848113,0.934953884,0.935052467,0.935143862,0.935228069,0.935305087,0.935374918,0.93543756,0.935493014,0.935548249,0.935605853,0.935659031,0.935707784,0.935752111,0.935792014,0.935827491
3.9,0.500000062,0.500327856,0.510699976,0.554957361,0.617809798,0.66961263,0.706141346,0.733763294,0.756240133,0.774488461,0.789441143,0.801887061,0.812763769,0.822114938,0.83034312,0.837462054,0.843872197,0.849541635,0.854704313,0.859318655,0.863525539,0.867360658,0.870883479,0.87416151,0.877259782,0.880236002,0.883054343,0.885704968,0.888187877,0.890553335,0.892788553,0.8948832,0.896837276,0.89872409,0.900509337,0.90218751,0.903760389,0.905290817,0.906741015,0.908110983,0.909404364,0.910648488,0.911834689,0.912967398,0.914050758,0.915088207,0.91608449,0.917043851,0.917965481,0.918844095,0.919686926,0.920496019,0.921268787,0.922002456,0.922700539,0.923363603,0.923992213,0.924586935,0.925148335,0.925676979,0.926179464,0.92665516,0.927103518,0.927525557,0.927922296,0.928294753,0.928643946,0.928970894,0.929277879,0.929565115,0.929833674,0.930084625,0.93031904,0.93053799,0.930742545,0.930936817,0.931128437,0.931308031,0.931475598,0.93163114,0.931774655,0.931906145,0.932025608,0.932142057,0.932259557,0.932369576,0.932472112,0.932567168,0.932654741,0.932734833,0.932807443,0.932872572,0.932930219,0.932987644,0.933047543,0.933102838,0.93315353,0.933199619,0.933241104,0.933277985
